country,date,confirm,confirm_add,heal,dead
巴哈马,3.26,5,0,1,0
巴基斯坦,3.26,1016,44,13,7
巴拉圭,3.26,41,4,0,3
巴勒斯坦,3.26,64,4,16,1
巴林,3.26,457,38,204,4
巴拿马,3.26,558,115,2,6
巴西,3.26,2433,232,2,57
白俄罗斯,3.26,86,0,29,0
保加利亚,3.26,242,24,4,3
贝宁,3.26,6,0,0,0
比利时,3.26,6235,1298,350,220
冰岛,3.26,739,91,5,2
波黑,3.26,176,45,2,3
波兰,3.26,1051,150,13,10
玻利维亚,3.26,39,20,0,0
伯利兹,3.26,2,1,0,0
博茨瓦纳,3.26,0,0,0,0
不丹,3.26,2,0,0,0
布基纳法索,3.26,146,32,10,7
布隆迪,3.26,0,0,0,0
赤道几内亚,3.26,11,2,0,0
丹麦,3.26,1724,133,1,34
德国,3.26,39572,4219,3547,224
东帝汶,3.26,1,0,0,0
多哥,3.26,23,0,1,0
多米尼加,3.26,392,80,3,10
多米尼克,3.26,11,4,0,0
俄罗斯,3.26,840,182,38,2
厄瓜多尔,3.26,1049,68,3,27
厄立特里亚,3.26,4,3,0,0
法国,3.26,25233,2933,3900,1331
梵蒂冈,3.26,4,0,0,0
菲律宾,3.26,707,71,28,45
斐济,3.26,5,0,0,0
芬兰,3.26,880,88,10,3
佛得角,3.26,4,0,0,1
冈比亚,3.26,3,0,0,1
刚果,3.26,4,0,0,0
刚果民主共和国,3.26,51,3,2,4
哥伦比亚,3.26,470,92,6,3
哥斯达黎加,3.26,201,43,2,2
格林纳达,3.26,1,0,0,0
格鲁吉亚,3.26,77,4,10,0
古巴,3.26,57,9,1,1
圭亚那,3.26,5,0,0,1
哈萨克斯坦,3.26,88,8,2,0
海地,3.26,8,1,0,0
韩国,3.26,9241,104,4144,131
荷兰,3.26,7431,1019,0,434
黑山,3.26,53,26,0,1
洪都拉斯,3.26,52,22,0,0
吉布提,3.26,11,0,0,0
吉尔吉斯斯坦,3.26,44,2,0,0
几内亚,3.26,4,0,0,0
几内亚比绍,3.26,2,0,0,0
加拿大,3.26,3409,517,183,36
加纳,3.26,132,64,0,3
加蓬,3.26,7,1,0,1
柬埔寨,3.26,96,0,10,0
捷克共和国,3.26,1654,157,10,10
津巴布韦,3.26,3,0,0,1
喀麦隆,3.26,75,9,3,1
卡塔尔,3.26,537,11,41,0
科摩罗,3.26,0,0,0,0
科特迪瓦,3.26,80,7,3,0
科威特,3.26,208,13,49,0
克罗地亚,3.26,442,60,5,1
肯尼亚,3.26,31,3,1,0
拉脱维亚,3.26,221,24,1,0
老挝,3.26,6,3,0,0
黎巴嫩,3.26,368,35,20,6
立陶宛,3.26,255,46,1,3
利比里亚,3.26,3,0,0,0
利比亚,3.26,1,0,0,0
列支敦士登公国,3.26,51,0,0,0
卢森堡,3.26,1333,234,0,8
卢旺达,3.26,41,1,0,0
罗马尼亚,3.26,907,144,86,17
马达加斯加,3.26,23,4,0,0
马尔代夫,3.26,13,0,8,0
马耳他,3.26,134,5,2,0
马拉维,3.26,0,0,0,0
马来西亚,3.26,2031,235,215,23
马里,3.26,2,0,0,0
马其顿,3.26,201,24,3,3
毛里求斯,3.26,81,33,0,2
毛里塔尼亚,3.26,3,1,0,0
美国,3.26,69223,13981,619,1054
蒙古,3.26,11,1,0,0
孟加拉,3.26,44,11,11,5
秘鲁,3.26,480,85,2,5
缅甸,3.26,3,0,0,0
摩尔多瓦,3.26,149,24,1,1
摩洛哥,3.26,225,55,7,6
摩纳哥,3.26,31,4,1,0
莫桑比克,3.26,5,0,0,0
墨西哥,3.26,475,70,4,6
纳米比亚,3.26,7,0,2,0
南非,3.26,709,0,12,0
尼泊尔,3.26,3,-2,1,0
尼加拉瓜,3.26,2,0,0,0
尼日尔,3.26,7,0,0,1
尼日利亚,3.26,51,7,2,1
挪威,3.26,3041,245,1,14
葡萄牙,3.26,3544,549,22,60
日本,3.26,1399,92,359,47
瑞典,3.26,2510,238,16,42
瑞士,3.26,10897,1020,131,122
萨尔瓦多,3.26,13,4,0,0
塞尔维亚,3.26,457,73,2,6
塞拉利昂,3.26,0,0,0,0
塞内加尔,3.26,105,19,9,0
塞浦路斯,3.26,132,8,3,3
塞舌尔,3.26,7,0,0,0
沙特阿拉伯,3.26,1012,112,29,3
圣基茨和尼维斯,3.26,2,0,0,0
圣卢西亚,3.26,3,0,0,0
圣马力诺,3.26,208,21,4,21
圣文森特和格林纳丁斯,3.26,1,0,0,0
斯里兰卡,3.26,106,4,6,0
斯洛伐克,3.26,216,12,7,1
斯洛文尼亚,3.26,526,50,0,5
斯威士兰,3.26,4,0,0,0
苏丹,3.26,3,0,0,1
苏里南,3.26,8,1,0,0
索马里,3.26,2,1,0,0
塔吉克斯坦,3.26,0,0,0,0
泰国,3.26,1045,111,70,4
坦桑尼亚,3.26,13,1,1,0
特立尼达和多巴哥,3.26,60,3,0,1
突尼斯,3.26,173,59,1,5
土耳其,3.26,2433,561,26,59
危地马拉,3.26,24,3,4,1
委内瑞拉,3.26,106,22,0,0
文莱,3.26,114,5,5,0
乌干达,3.26,14,0,0,0
乌克兰,3.26,156,43,1,5
乌拉圭,3.26,217,28,6,0
乌兹别克斯坦,3.26,65,10,0,0
西班牙,3.26,56188,8578,5367,4089
希腊,3.26,821,78,19,22
新加坡,3.26,683,52,172,2
新西兰,3.26,278,73,12,0
匈牙利,3.26,261,35,28,10
叙利亚,3.26,5,1,0,0
牙买加,3.26,26,1,2,1
亚美尼亚,3.26,290,25,18,0
也门,3.26,0,0,0,0
伊拉克,3.26,382,36,107,36
伊朗,3.26,29406,2389,10457,2234
以色列,3.26,2666,496,58,8
意大利,3.26,74386,5210,9362,7503
印度,3.26,649,43,42,13
印度尼西亚,3.26,893,103,30,78
英国,3.26,11658,2129,140,578
约旦,3.26,172,19,1,0
越南,3.26,153,12,17,0
赞比亚,3.26,16,4,0,0
乍得,3.26,3,0,0,0
智利,3.26,1142,220,17,2
中非,3.26,3,0,0,0
中国,3.26,82078,4043,74737,3298
阿尔巴尼亚,3.27,186,30,10,8
阿尔及利亚,3.27,367,62,32,25
阿富汗,3.27,95,11,0,2
阿根廷,3.27,589,87,27,12
阿联酋,3.27,333,0,52,2
阿曼,3.27,131,22,23,0
阿塞拜疆,3.27,165,43,15,3
埃及,3.27,495,39,102,24
埃塞俄比亚,3.27,16,4,4,0
爱尔兰,3.27,1819,255,5,19
爱沙尼亚,3.27,538,134,4,1
安道尔,3.27,263,43,1,1
安哥拉,3.27,4,1,0,0
安提瓜和巴布达,3.27,7,4,0,0
奥地利,3.27,6847,846,9,49
澳大利亚,3.27,3166,367,170,13
巴巴多斯,3.27,24,6,0,0
巴布亚新几内亚,3.27,1,0,0,0
巴哈马,3.27,9,4,1,0
巴基斯坦,3.27,1179,163,21,9
巴拉圭,3.27,41,4,0,3
巴勒斯坦,3.27,84,20,17,1
巴林,3.27,466,9,227,4
巴拿马,3.27,674,116,2,6
巴西,3.27,2915,482,2,77
白俄罗斯,3.27,94,8,32,0
保加利亚,3.27,264,22,4,3
贝宁,3.27,6,0,0,0
比利时,3.27,7284,1049,675,289
冰岛,3.27,802,63,5,2
波黑,3.27,231,55,5,4
波兰,3.27,1221,170,13,16
玻利维亚,3.27,61,22,0,0
伯利兹,3.27,2,0,0,0
博茨瓦纳,3.27,0,0,0,0
不丹,3.27,3,1,0,0
布基纳法索,3.27,152,6,10,7
布隆迪,3.27,0,0,0,0
赤道几内亚,3.27,12,1,0,0
丹麦,3.27,1877,153,1,41
德国,3.27,43211,3639,5678,262
东帝汶,3.27,1,0,0,0
多哥,3.27,25,2,1,0
多米尼加,3.27,581,189,3,20
多米尼克,3.27,11,0,0,0
俄罗斯,3.27,1036,196,45,3
厄瓜多尔,3.27,1382,245,3,41
厄立特里亚,3.27,6,2,0,0
法国,3.27,29155,3922,3900,1696
梵蒂冈,3.27,4,0,0,0
菲律宾,3.27,803,96,31,54
斐济,3.27,5,0,0,0
芬兰,3.27,958,78,10,5
佛得角,3.27,5,1,0,1
冈比亚,3.27,3,0,0,1
刚果,3.27,4,0,0,0
刚果民主共和国,3.27,54,3,2,5
哥伦比亚,3.27,491,21,8,6
哥斯达黎加,3.27,231,30,2,2
格林纳达,3.27,7,6,0,0
格鲁吉亚,3.27,81,4,13,0
古巴,3.27,67,10,1,2
圭亚那,3.27,5,0,0,1
哈萨克斯坦,3.27,135,47,3,1
海地,3.27,8,0,0,0
韩国,3.27,9332,91,4528,139
荷兰,3.27,8603,1172,2500,546
黑山,3.27,70,17,0,1
洪都拉斯,3.27,68,16,0,1
吉布提,3.27,12,1,0,0
吉尔吉斯斯坦,3.27,58,14,0,0
几内亚,3.27,8,4,0,0
几内亚比绍,3.27,2,0,0,0
加拿大,3.27,4043,634,197,39
加纳,3.27,136,4,1,3
加蓬,3.27,7,2,0,1
柬埔寨,3.27,98,2,2,0
捷克共和国,3.27,2062,408,10,10
津巴布韦,3.27,5,2,0,1
喀麦隆,3.27,88,13,3,2
卡塔尔,3.27,549,12,43,0
科摩罗,3.27,0,0,0,0
科特迪瓦,3.27,96,16,3,0
科威特,3.27,225,17,57,0
克罗地亚,3.27,495,53,5,1
肯尼亚,3.27,31,0,1,1
拉脱维亚,3.27,244,23,1,0
老挝,3.27,6,0,0,0
黎巴嫩,3.27,391,23,23,7
立陶宛,3.27,290,35,1,4
利比里亚,3.27,3,0,0,0
利比亚,3.27,1,0,0,0
列支敦士登公国,3.27,56,5,0,0
卢森堡,3.27,1453,120,0,9
卢旺达,3.27,50,9,0,0
罗马尼亚,3.27,1029,122,86,17
马达加斯加,3.27,24,4,0,0
马尔代夫,3.27,14,1,9,0
马耳他,3.27,139,5,2,0
马拉维,3.27,0,0,0,0
马来西亚,3.27,2161,130,259,26
马里,3.27,4,2,0,0
马其顿,3.27,219,18,3,3
毛里求斯,3.27,94,13,0,2
毛里塔尼亚,3.27,3,1,0,0
美国,3.27,86043,16820,753,1304
蒙古,3.27,11,0,0,0
孟加拉,3.27,48,4,11,5
秘鲁,3.27,580,100,14,9
缅甸,3.27,5,2,0,0
摩尔多瓦,3.27,177,28,1,1
摩洛哥,3.27,275,50,8,10
摩纳哥,3.27,33,2,1,0
莫桑比克,3.27,7,2,0,0
墨西哥,3.27,585,110,4,8
纳米比亚,3.27,8,1,0,0
南非,3.27,927,218,1,0
尼泊尔,3.27,4,1,1,0
尼加拉瓜,3.27,2,0,0,1
尼日尔,3.27,8,1,0,1
尼日利亚,3.27,65,14,3,1
挪威,3.27,3315,274,1,14
葡萄牙,3.27,4268,724,22,76
日本,3.27,1516,117,372,49
瑞典,3.27,3046,536,16,92
瑞士,3.27,12161,1264,131,197
萨尔瓦多,3.27,13,0,0,0
塞尔维亚,3.27,528,71,15,7
塞拉利昂,3.27,0,0,0,0
塞内加尔,3.27,119,14,11,0
塞浦路斯,3.27,146,14,4,3
塞舌尔,3.27,7,0,0,0
沙特阿拉伯,3.27,1104,92,29,3
圣基茨和尼维斯,3.27,2,0,0,0
圣卢西亚,3.27,3,0,1,0
圣马力诺,3.27,223,15,4,21
圣文森特和格林纳丁斯,3.27,1,0,0,0
斯里兰卡,3.27,106,0,7,0
斯洛伐克,3.27,269,53,7,1
斯洛文尼亚,3.27,562,39,0,5
斯威士兰,3.27,6,2,0,0
苏丹,3.27,3,0,0,1
苏里南,3.27,8,0,0,0
索马里,3.27,3,1,0,0
塔吉克斯坦,3.27,0,0,0,0
泰国,3.27,1245,109,97,5
坦桑尼亚,3.27,13,0,1,0
特立尼达和多巴哥,3.27,66,6,1,2
突尼斯,3.27,227,54,1,6
土耳其,3.27,3629,1196,26,75
危地马拉,3.27,25,1,4,1
委内瑞拉,3.27,107,1,0,1
文莱,3.27,115,1,11,0
乌干达,3.27,18,4,0,0
乌克兰,3.27,218,62,1,5
乌拉圭,3.27,238,21,6,0
乌兹别克斯坦,3.27,83,18,0,1
西班牙,3.27,64059,7871,7015,4858
希腊,3.27,892,71,19,26
新加坡,3.27,732,49,172,2
新西兰,3.27,368,90,37,0
匈牙利,3.27,300,39,34,10
叙利亚,3.27,5,0,0,0
牙买加,3.27,26,0,2,1
亚美尼亚,3.27,329,39,18,1
也门,3.27,0,0,0,0
伊拉克,3.27,458,76,122,40
伊朗,3.27,32332,2926,11133,2378
以色列,3.27,3035,369,79,10
意大利,3.27,80539,6153,10361,8215
印度,3.27,694,45,44,16
印度尼西亚,3.27,1046,153,30,87
英国,3.27,14579,2921,140,759
约旦,3.27,212,40,1,0
越南,3.27,163,10,20,0
赞比亚,3.27,22,6,0,0
乍得,3.27,3,0,0,0
智利,3.27,1306,164,17,2
中非,3.27,3,0,0,0
中国,3.27,82213,3790,75122,3301
阿尔巴尼亚,3.28,197,11,10,8
阿尔及利亚,3.28,409,42,32,26
阿富汗,3.28,110,15,0,2
阿根廷,3.28,690,101,72,17
阿联酋,3.28,468,63,55,2
阿曼,3.28,152,21,23,0
阿塞拜疆,3.28,182,17,15,4
埃及,3.28,536,41,116,30
埃塞俄比亚,3.28,16,0,1,0
爱尔兰,3.28,2121,302,5,22
爱沙尼亚,3.28,575,37,11,1
安道尔,3.28,267,4,1,3
安哥拉,3.28,4,1,0,0
安提瓜和巴布达,3.28,7,6,0,0
奥地利,3.28,7697,850,225,58
澳大利亚,3.28,3635,469,170,14
巴巴多斯,3.28,26,2,0,0
巴布亚新几内亚,3.28,1,0,0,0
巴哈马,3.28,10,1,1,0
巴基斯坦,3.28,1373,194,23,11
巴拉圭,3.28,56,4,1,3
巴勒斯坦,3.28,97,13,18,1
巴林,3.28,473,7,254,4
巴拿马,3.28,786,112,2,14
巴西,3.28,3477,562,6,93
白俄罗斯,3.28,94,0,32,0
保加利亚,3.28,313,49,4,3
贝宁,3.28,6,1,0,0
比利时,3.28,9134,1850,675,353
冰岛,3.28,890,88,82,2
波黑,3.28,274,36,5,4
波兰,3.28,1389,168,13,16
玻利维亚,3.28,74,13,0,0
伯利兹,3.28,2,1,0,0
博茨瓦纳,3.28,0,0,0,0
不丹,3.28,3,1,0,0
布基纳法索,3.28,180,28,12,9
布隆迪,3.28,0,0,0,0
赤道几内亚,3.28,13,1,0,0
丹麦,3.28,2366,489,1,65
德国,3.28,53340,10129,6658,399
东帝汶,3.28,1,0,0,0
多哥,3.28,25,9,1,1
多米尼加,3.28,719,138,3,28
多米尼克,3.28,11,0,0,0
俄罗斯,3.28,1264,228,45,3
厄瓜多尔,3.28,1627,245,3,41
厄立特里亚,3.28,6,0,0,0
法国,3.28,33414,4259,5700,1995
梵蒂冈,3.28,4,3,0,0
菲律宾,3.28,1075,272,35,68
斐济,3.28,5,0,0,0
芬兰,3.28,1163,205,10,9
佛得角,3.28,5,2,0,1
冈比亚,3.28,3,0,0,1
刚果,3.28,19,15,0,0
刚果民主共和国,3.28,58,4,2,6
哥伦比亚,3.28,539,48,10,6
哥斯达黎加,3.28,263,32,2,2
格林纳达,3.28,7,0,0,0
格鲁吉亚,3.28,85,4,14,0
古巴,3.28,80,40,4,2
圭亚那,3.28,5,0,0,1
哈萨克斯坦,3.28,191,56,4,1
海地,3.28,8,6,0,0
韩国,3.28,9478,146,4811,144
荷兰,3.28,9762,1159,2500,639
黑山,3.28,82,12,0,1
洪都拉斯,3.28,95,27,3,1
吉布提,3.28,14,3,0,0
吉尔吉斯斯坦,3.28,58,14,0,0
几内亚,3.28,8,0,0,0
几内亚比绍,3.28,2,0,0,0
加拿大,3.28,4757,714,354,55
加纳,3.28,137,1,2,4
加蓬,3.28,7,0,0,1
柬埔寨,3.28,99,1,13,0
捷克共和国,3.28,2422,360,11,10
津巴布韦,3.28,7,2,0,1
喀麦隆,3.28,94,6,3,2
卡塔尔,3.28,562,13,43,0
科摩罗,3.28,0,0,0,0
科特迪瓦,3.28,101,5,3,0
科威特,3.28,235,10,64,0
克罗地亚,3.28,586,91,37,3
肯尼亚,3.28,38,7,1,1
拉脱维亚,3.28,280,36,1,0
老挝,3.28,6,0,0,0
黎巴嫩,3.28,412,21,27,8
立陶宛,3.28,358,68,1,5
利比里亚,3.28,3,0,0,0
利比亚,3.28,1,0,0,0
列支敦士登公国,3.28,56,5,0,0
卢森堡,3.28,1605,152,0,15
卢旺达,3.28,54,4,0,0
罗马尼亚,3.28,1292,263,115,24
马达加斯加,3.28,28,4,0,0
马尔代夫,3.28,16,3,9,0
马耳他,3.28,149,10,2,0
马拉维,3.28,0,0,0,0
马来西亚,3.28,2320,159,259,26
马里,3.28,18,14,0,0
马其顿,3.28,241,22,3,4
毛里求斯,3.28,102,8,0,2
毛里塔尼亚,3.28,5,2,0,0
美国,3.28,104839,18794,869,1716
蒙古,3.28,12,1,0,0
孟加拉,3.28,48,0,15,5
秘鲁,3.28,635,55,14,11
缅甸,3.28,8,3,0,0
摩尔多瓦,3.28,199,22,1,1
摩洛哥,3.28,358,83,11,23
摩纳哥,3.28,42,9,1,0
莫桑比克,3.28,8,1,0,0
墨西哥,3.28,717,132,4,12
纳米比亚,3.28,8,0,2,0
南非,3.28,1170,243,1,0
尼泊尔,3.28,5,1,1,0
尼加拉瓜,3.28,4,3,0,1
尼日尔,3.28,10,2,0,1
尼日利亚,3.28,81,16,3,1
挪威,3.28,3771,456,7,19
葡萄牙,3.28,5170,902,43,100
日本,3.28,1724,208,372,52
瑞典,3.28,3069,23,16,92
瑞士,3.28,13259,1098,1530,241
萨尔瓦多,3.28,19,6,0,0
塞尔维亚,3.28,659,131,15,10
塞拉利昂,3.28,0,0,0,0
塞内加尔,3.28,130,11,18,0
塞浦路斯,3.28,162,16,3,5
塞舌尔,3.28,7,3,0,0
沙特阿拉伯,3.28,1203,99,37,4
圣基茨和尼维斯,3.28,2,0,0,0
圣卢西亚,3.28,3,0,1,0
圣马力诺,3.28,223,0,6,21
圣文森特和格林纳丁斯,3.28,1,0,0,0
斯里兰卡,3.28,110,4,6,0
斯洛伐克,3.28,292,23,2,0
斯洛文尼亚,3.28,632,70,0,9
斯威士兰,3.28,9,3,0,0
苏丹,3.28,5,2,0,1
苏里南,3.28,8,2,0,0
索马里,3.28,3,0,0,0
塔吉克斯坦,3.28,0,0,0,0
泰国,3.28,1245,0,97,6
坦桑尼亚,3.28,13,0,1,0
特立尼达和多巴哥,3.28,66,0,1,2
突尼斯,3.28,227,0,2,7
土耳其,3.28,5698,2069,26,92
危地马拉,3.28,32,4,0,1
委内瑞拉,3.28,113,6,39,2
文莱,3.28,126,6,34,1
乌干达,3.28,23,5,0,0
乌克兰,3.28,310,92,5,5
乌拉圭,3.28,274,36,6,0
乌兹别克斯坦,3.28,104,21,5,2
西班牙,3.28,72248,8189,9357,5690
希腊,3.28,966,74,19,28
新加坡,3.28,802,70,183,2
新西兰,3.28,451,83,50,0
匈牙利,3.28,343,43,34,11
叙利亚,3.28,5,0,0,0
牙买加,3.28,30,4,2,1
亚美尼亚,3.28,372,43,28,1
也门,3.28,0,0,0,0
伊拉克,3.28,547,41,143,42
伊朗,3.28,35408,3076,11679,2517
以色列,3.28,3460,425,79,12
意大利,3.28,86498,5959,10950,9134
印度,3.28,918,224,80,20
印度尼西亚,3.28,1155,109,30,102
英国,3.28,17089,2510,151,1019
约旦,3.28,235,23,18,1
越南,3.28,174,11,20,0
赞比亚,3.28,28,6,0,0
乍得,3.28,3,0,0,0
智利,3.28,1610,304,43,5
中非,3.28,6,3,0,0
中国,3.28,82341,3435,75600,3306
阿尔巴尼亚,3.29,212,15,10,8
阿尔及利亚,3.29,454,45,32,29
阿富汗,3.29,117,7,2,4
阿根廷,3.29,745,55,72,19
阿联酋,3.29,468,0,55,2
阿曼,3.29,167,15,23,0
阿塞拜疆,3.29,182,17,15,4
埃及,3.29,576,40,121,36
埃塞俄比亚,3.29,19,3,1,0
爱尔兰,3.29,2415,294,5,36
爱沙尼亚,3.29,645,70,20,1
安道尔,3.29,334,67,6,6
安哥拉,3.29,5,1,0,0
安提瓜和巴布达,3.29,7,0,0,0
奥地利,3.29,8271,574,225,68
澳大利亚,3.29,3969,334,244,16
巴巴多斯,3.29,26,0,0,0
巴布亚新几内亚,3.29,1,0,0,0
巴哈马,3.29,10,0,1,0
巴基斯坦,3.29,1500,127,29,12
巴拉圭,3.29,56,0,1,3
巴勒斯坦,3.29,104,7,18,1
巴林,3.29,515,16,272,4
巴拿马,3.29,901,115,4,17
巴西,3.29,3904,487,6,117
白俄罗斯,3.29,94,8,32,0
保加利亚,3.29,346,33,14,8
贝宁,3.29,6,0,0,0
比利时,3.29,10836,1702,1063,431
冰岛,3.29,963,73,114,2
波黑,3.29,278,4,8,6
波兰,3.29,1638,249,13,18
玻利维亚,3.29,81,7,0,0
伯利兹,3.29,2,0,0,0
博茨瓦纳,3.29,0,0,0,0
不丹,3.29,4,1,0,0
布基纳法索,3.29,207,27,21,11
布隆迪,3.29,0,0,0,0
赤道几内亚,3.29,12,-1,0,0
丹麦,3.29,2366,489,1,65
德国,3.29,58247,4907,8481,455
东帝汶,3.29,1,0,0,0
多哥,3.29,25,0,1,1
多米尼加,3.29,859,140,3,39
多米尼克,3.29,11,0,0,0
俄罗斯,3.29,1534,270,64,8
厄瓜多尔,3.29,1823,196,3,48
厄立特里亚,3.29,6,0,0,0
法国,3.29,38105,4691,5724,2317
梵蒂冈,3.29,6,2,0,0
菲律宾,3.29,1418,343,42,71
斐济,3.29,5,0,0,0
芬兰,3.29,1240,77,10,11
佛得角,3.29,6,1,0,1
冈比亚,3.29,3,0,0,1
刚果,3.29,19,0,0,0
刚果民主共和国,3.29,65,11,2,6
哥伦比亚,3.29,608,69,10,6
哥斯达黎加,3.29,295,32,3,2
格林纳达,3.29,9,2,0,0
格鲁吉亚,3.29,90,5,18,0
古巴,3.29,119,39,4,3
圭亚那,3.29,28,21,6,1
哈萨克斯坦,3.29,271,80,16,1
海地,3.29,15,7,1,0
韩国,3.29,9583,105,5033,152
荷兰,3.29,10866,1104,2500,771
黑山,3.29,84,31,0,1
洪都拉斯,3.29,95,27,3,1
吉布提,3.29,14,0,0,0
吉尔吉斯斯坦,3.29,84,26,0,0
几内亚,3.29,8,4,0,0
几内亚比绍,3.29,2,0,0,0
加拿大,3.29,5867,1110,466,63
加纳,3.29,152,4,2,5
加蓬,3.29,7,0,0,1
柬埔寨,3.29,103,4,21,0
捷克共和国,3.29,2669,247,11,13
津巴布韦,3.29,7,0,0,1
喀麦隆,3.29,99,5,3,2
卡塔尔,3.29,590,28,45,1
科摩罗,3.29,0,0,0,0
科特迪瓦,3.29,140,39,3,0
科威特,3.29,255,20,67,0
克罗地亚,3.29,713,127,52,6
肯尼亚,3.29,42,4,1,1
拉脱维亚,3.29,305,25,1,0
老挝,3.29,8,2,0,0
黎巴嫩,3.29,438,26,30,10
立陶宛,3.29,394,36,1,7
利比里亚,3.29,3,0,0,0
利比亚,3.29,3,2,0,0
列支敦士登公国,3.29,56,0,0,0
卢森堡,3.29,1831,226,40,18
卢旺达,3.29,60,6,0,0
罗马尼亚,3.29,1452,160,139,37
马达加斯加,3.29,43,15,0,0
马尔代夫,3.29,17,1,11,0
马耳他,3.29,149,85,2,0
马拉维,3.29,0,0,0,0
马来西亚,3.29,2470,150,388,34
马里,3.29,18,0,0,1
马其顿,3.29,259,18,3,6
毛里求斯,3.29,107,5,0,2
毛里塔尼亚,3.29,5,0,0,0
美国,3.29,124676,19837,1095,2196
蒙古,3.29,12,0,0,0
孟加拉,3.29,48,0,15,5
秘鲁,3.29,671,36,16,16
缅甸,3.29,8,0,0,0
摩尔多瓦,3.29,231,32,2,2
摩洛哥,3.29,437,79,12,26
摩纳哥,3.29,43,1,1,0
莫桑比克,3.29,8,0,0,0
墨西哥,3.29,848,131,4,16
纳米比亚,3.29,11,3,0,0
南非,3.29,1187,17,31,1
尼泊尔,3.29,5,0,1,0
尼加拉瓜,3.29,4,0,0,1
尼日尔,3.29,18,8,0,1
尼日利亚,3.29,97,16,3,1
挪威,3.29,4032,261,7,23
葡萄牙,3.29,5962,792,43,119
日本,3.29,1726,2,424,52
瑞典,3.29,3447,378,16,105
瑞士,3.29,14076,1148,1595,264
萨尔瓦多,3.29,24,5,0,0
塞尔维亚,3.29,741,82,15,13
塞拉利昂,3.29,0,0,0,0
塞内加尔,3.29,142,12,27,0
塞浦路斯,3.29,214,35,15,6
塞舌尔,3.29,8,1,0,0
沙特阿拉伯,3.29,1299,96,66,8
圣基茨和尼维斯,3.29,2,0,0,0
圣卢西亚,3.29,4,1,1,0
圣马力诺,3.29,224,1,6,22
圣文森特和格林纳丁斯,3.29,1,0,1,0
斯里兰卡,3.29,113,3,9,1
斯洛伐克,3.29,314,22,7,1
斯洛文尼亚,3.29,684,52,10,9
斯威士兰,3.29,9,4,0,0
苏丹,3.29,5,0,0,1
苏里南,3.29,8,0,0,0
索马里,3.29,3,0,0,0
塔吉克斯坦,3.29,0,0,0,0
泰国,3.29,1388,143,100,7
坦桑尼亚,3.29,14,1,1,0
特立尼达和多巴哥,3.29,76,10,1,3
突尼斯,3.29,278,51,2,8
土耳其,3.29,7402,1704,70,108
危地马拉,3.29,34,2,10,1
委内瑞拉,3.29,119,12,39,2
文莱,3.29,126,0,34,1
乌干达,3.29,30,7,0,0
乌克兰,3.29,418,62,5,9
乌拉圭,3.29,304,30,6,1
乌兹别克斯坦,3.29,133,29,7,2
西班牙,3.29,78797,6549,12285,6528
希腊,3.29,1156,95,52,38
新加坡,3.29,844,41,198,3
新西兰,3.29,514,63,50,0
匈牙利,3.29,408,65,34,13
叙利亚,3.29,6,1,0,0
牙买加,3.29,32,2,2,1
亚美尼亚,3.29,424,52,30,3
也门,3.29,0,0,0,0
伊拉克,3.29,547,41,143,42
伊朗,3.29,38309,2901,12391,2640
以色列,3.29,3865,405,89,12
意大利,3.29,92472,5974,12384,10023
印度,3.29,1024,106,95,27
印度尼西亚,3.29,1285,130,30,114
英国,3.29,19522,2433,151,1228
约旦,3.29,246,11,18,1
越南,3.29,188,14,25,0
赞比亚,3.29,29,1,0,0
乍得,3.29,5,2,0,0
智利,3.29,1909,299,61,6
中非,3.29,3,-3,0,0
中国,3.29,82447,3199,75937,3311
阿尔巴尼亚,3.3,212,0,33,10
阿尔及利亚,3.3,511,57,32,31
阿富汗,3.3,145,28,2,4
阿根廷,3.3,820,75,72,80
阿联酋,3.3,611,143,61,5
阿曼,3.3,179,12,29,0
阿塞拜疆,3.3,273,91,26,4
埃及,3.3,609,33,132,40
埃塞俄比亚,3.3,23,7,2,0
爱尔兰,3.3,2615,200,5,46
爱沙尼亚,3.3,715,70,20,3
安道尔,3.3,334,0,6,6
安哥拉,3.3,7,2,0,2
安提瓜和巴布达,3.3,7,0,0,0
奥地利,3.3,9377,1106,636,108
澳大利亚,3.3,4245,276,244,18
巴巴多斯,3.3,33,7,0,0
巴布亚新几内亚,3.3,1,0,0,0
巴哈马,3.3,14,4,1,0
巴基斯坦,3.3,1625,125,29,20
巴拉圭,3.3,64,6,1,3
巴勒斯坦,3.3,106,2,18,1
巴林,3.3,515,16,279,4
巴拿马,3.3,989,88,4,24
巴西,3.3,4256,352,6,136
白俄罗斯,3.3,152,58,32,0
保加利亚,3.3,354,8,15,8
贝宁,3.3,6,0,0,0
比利时,3.3,11899,1063,1527,513
冰岛,3.3,1020,57,135,2
波黑,3.3,324,46,8,6
波兰,3.3,1905,267,7,26
玻利维亚,3.3,96,15,0,4
伯利兹,3.3,2,0,0,0
博茨瓦纳,3.3,0,0,0,0
不丹,3.3,4,1,0,0
布基纳法索,3.3,222,15,23,12
布隆迪,3.3,0,0,0,0
赤道几内亚,3.3,14,1,0,0
丹麦,3.3,2724,358,73,72
德国,3.3,63929,5682,9211,560
东帝汶,3.3,1,0,0,0
多哥,3.3,30,5,7,1
多米尼加,3.3,901,699,4,42
多米尼克,3.3,11,0,0,0
